,Date,user_id,comments
4752,"October 23, 2013  1:28PM",dino001,"I experienced first real failure in my now 2-year old 328 wagon. It was the liftgate latch assembly. One nice morning the car is showing ""gate open"" warning, so I got out, closed it again. The warning is still on, so I try again and again. No avail. What's also strange, the glass window in the gate (yes, similar feature to those on bog SUVs) would not open. As it turned, the dealer is replacing both latch assemblies, gate and glass window. I'm sure it's one of those classic electrical motor things, or perhaps even electronic control module. Sign of times and designs - 10 cent capacitor or resistor fails on a small circuit board and you get full-blown $500 repair.  Nothing is simple today - it used to be, you shut the door, spring latch engaged mechanically. Today when I close my car (without locking, just shut the last door or hatch), I can often hear several motors engaging for one-two seconds. This of course means those are candidades for parts that could fail sooner than later. I can only hope it's not a start of all other electronic/electrical components going. Will see - if I get one of those every two years, I'd be allright. On the other hand, if I have to visit dealerships more frequently from now for those kinds of problems, I'll have to think about what's next. The electronics are wonderful inventions that made our lifes easier in many places, but it seems we are now relying on them in so many places for sometimes inexplicable reasons. Simple door latch is now some electronic module with motor and circuitry attached. All of that has lifespan much more limited than those traditional locks and we all pay for it sooner or later. What's worse, the repair people are not handy enough to change those 10 cent parts (that actually failed), they make buy entire assembly costing hundreds - and you can't do anything about it, as when those electronic controls fail, they can't be simply overriden by a switch. Depending what it is, the machine can get completely disabled or you can get locked out, or you get those annoying warnings on a dashboard lighting like a Xmas tree.  OK, rant over. Hopefully everything will go back to normal. I really like the car and want to keep it."
4753,"October 23, 2013  1:57PM",graphicguy,"Mark....still wondering why the Audi S4 isn't included on these trade rag shootouts. Wondering if Audi, like BMW, really doesn't want to promote their ""hot"" sedans? Most of the reviews center on the A4, like the reviews on BMW's 3....rarely do you see a review on the 335i.  It was several weeks ago, but I read some of the Costco literature stating that they planned on getting ""top tier"" certification as soon as they convert all of their gas stations to ""top tier"" capabilities (BTW, both Costco's in Cincinnati already are coverted to ""Kirkland Signature""). I've use their fuel for over 10 years. It is a great product, and much less expensive to boot.  Procol Harum was a bit before my time, but always loved this song.... http://youtu.be/_SbzE0dr0ys"
4754,"October 23, 2013  4:06PM",nyccarguy,"I just had the trunk latch replaced in my car for the second time. First time it wouldn't latch when it was below 40 degrees. I had to press the unlock button again when the trunk was open to make sure it closed. It was replaced with a faulty unit which would unlock, then lock again when the button was pressed only once. They replaced that yesterday."
4755,"October 23, 2013  5:39PM",dino001,"Interesting. Perhaps they're going cheapo on those items. Not a good feeling, is it?"
4756,"October 23, 2013  5:42PM",m6user,"It seems strange that so many ""electrical glitches"" happen in German brands very early on. I'm not sure how many take place later as it seems so many of them are leased and you don't hear much from the people that buy them used. Makes one wonder if actually kept past warranty? I realize that the fixes are cheap(warranty) but time is also money. I had a 10 year old Infiniti that never had a bulb or a motor fixed or replaced. I currently have a 10 year old Toyota pickup that also has never had a bulb or motor fixed or replaced. We also have a 6 year old with Mazda that has never had a motor fixed or replaced and it just went over 103k miles. However, I just replaced a halogen headlight last week on the Mazda for a grand total of $8.99 and about 10 minutes of my labor.  I just had my first service(oil change/rotation) on my new Acura and it is the first time I've been back to the dealer in a year except for a class on how to use all the tech stuff. I have to wonder if it's just the lack of quality of the motors, latches and switches that the German brands use versus the Japanese brands. I would find it hard to believe that it could be attributable to the actual manufacturing process in the German plants as I've spent quite a bit of time in Germany and know how exact they can be. I also wonder if the the U.S. made BMWs use different suppliers for those items(I assume they probably do) and if there are substantially less problems in those areas on the U.s. made vs. the German made vehicles. Just curious I guess. Based on all the reports(not just in this forum) of electrical bugaboos in the German brands it seems they could do a better job of sourcing parts if a $20k midsize Japanese brand car can have better electrical parts than a $50k ELLPS. I read something once that blamed many of these electrical gremlins on cheap Eastern Euro electrical parts that VW was sourcing but really can't substantiate that.  I realize there are trade offs in life but it sure would be a pain in the [non-permissible content removed] to have go the dealer so often to get little things like that taken care of."
4757,"October 23, 2013  6:09PM",nyccarguy,"I don't know. And for some reason I didn't test it before I left the dealer last night. It still doesn't work.  I'll post what was on the service invoice. If you aren't interested in technical stuff, please skip this post:  Boot/Trunk lid lock with microswitch incorrect connection  Hooked up charger. Short test found fault for rear latch.  Replaced rear trunk actuator with new one.  Now operates as should"
4758,"October 23, 2013  6:18PM",nyccarguy,"You do make some good points. This is a minor annoyance. I wouldn't bring it back to the dealer specifically for this trunk problem, but I have complained about it and the problem has supposedly been fixed 3 times.  Like you said, even though it is under warranty, doesn't cost me a dime, & I get a loaner car, it still takes time to drop the car off & pick it up. Last night I didn't hit much traffic at all, but had to stop & put gas in the loaner, then stop to put gas in my car on the way home.  I don't plan on buying the car at the end of the lease, so I'm not so nuts about it. Next service sin't called for another 16 or 17,000 miles."
4759,"October 23, 2013  6:22PM",m6user,"How does the oil thing work if you only drive, say,8k a year? Would you actually go two years between oil changes? I know my Acura manual says to go by the oil monitor or 1 year, whichever comes first. Is it the same on the BMW?"
4760,"October 23, 2013  6:49PM",dino001,"I know my car was made specifically in Munich. Not South Africa, not North America. One failure does not make a pattern, so we will see how that works. My guess that certain part suppliers are local, but others may be global. If a part is small and easy to ship large distances in large quantities, but requires some specific manufacturing (electric motors, electronic modules, etc.), there is no reason to split suppliers. Bulky items, easy to spec and manufacture (seats, liners, interior, sheetmetal) , a different story."
4761,"October 23, 2013  7:10PM",dino001,"I don't think it's the Eastern Europe issue. Most electronics today are made in East Asia or Eastern Europe, it is all controlled by handfull of companies. I think it's more about attitude and cost controls. Relays, electrical items have certain lifetime designed into them (say X hours). One rated for half of those hours can cost one tenth of the price - and it looks just the same. It becomes irresistible for them to try, especially that chances are, majority will work for much longer. That rating may come from statistical sampling that certain percentage will meet the time criteria and to achieve same percentage of the the longer time, manufacturing process would have to be redesigned, making part that much more expensive. Cost-benefit for manufacturer becomes such that it's cheaper to deal with higher percentage repairs than pay for one that lasts. Why Germans do that and Japanese stick to better quality? This may have to do with cost of labor. There is only so much you can do to add efficiency. German labor is simply most expensive, not just due to wages, but also additional costs, from social security, to taxes, to benefits. Only so much can be paid out of customer's money, before they refuse.  Bear also in mind that Mercedes Benz or BMW used to be trully exclusive brands, only for trully rich. They all have ambitions to sell more and more cars. Those cars are sold in milions. They may be ""premium"", but they are far cry from those 600 SEL from 60s or 70s in terms of cost and reach. Not to mention that advent of software companies that sell us undercooked and barely working products for high prices and taking no responsibility for it (Microsoft, Oracle, IBM, etc.) conditioned people to simply accept it when told, ""what da ya want, it's new and experimental, it's software glitch""."
4762,"October 23, 2013  7:16PM",flightnurse,"The price I'm quoting for the coupe was on the Caddy's web page.  The generation CTS was marketed towards the 5 series too but the size was too small, and if this one continues with this, it really has to grow... I have driven an XTS and that thing is between a 5 series and 7 series... The ATS is the new 3 series fighter but it is smaller in size.."
4763,"October 23, 2013  7:21PM",flightnurse,"My 320i is telling me that my first service is due, 4-15-2015 at 15000 miles. Well over a year in service... As this is part of an experiment I will follow what BMW states as recommended to see what happens."
4764,"October 23, 2013  7:35PM",dino001,"I had same thing and asked about it (it was even showing 2 years from first oil change date). They told me the date is based not on paid schedule (which is 12 months), but on ""latest"" the car should come in the dealership in case somebody drives very low miles. You still can/should come at 12 months, even if the mileage is not up yet and they'll pay. They told me it just has to be at least 12 months plus 1 day. The April date seems just to latests to maintain your engine warranty.  BTW, I'm surprised it still says 15K miles. I did not check 320, but 328 and 335 are now at 12K/12M maintenance schedule, not 15K/12M. You could ask about it, perhaps make them repogram it, if your car qualifies for the changed schedule (mine does not)."
4765,"October 23, 2013  7:44PM",nyccarguy,It is the mileage or 1 year. You are correct.
4766,"October 23, 2013  7:50PM",nyccarguy,Flight nurse - I'd get that checked out. I had a brand new 328xi (60 miles) & saw it needed service @ 10K.
4767,"October 23, 2013  7:57PM",dino001,"You actually can go more than 1 year between oil changes, according to my guy. The car has the programing do-dad that anticipates next service depending on driving. I don't think synthetic oil gets old, not in one or two years, anyway, so one could drive on it. As I recall, my then new car had similar cutoff date as FN's, 18 months, when car was new and then it switched to 2 years after the first oil change. However, BMW will pay every 12 months, so why not do it?"
4768,"October 23, 2013  8:17PM",robr2,"The generation CTS was marketed towards the 5 series too but the size was too small, and if this one continues with this, it really has to grow...  It was targeted at both with the realization that it's job was to give people more value and size at 3 series prices.  The 2014 CTS is within 1"" of the 5 in the exterior dimensions as well as most interior dimensions of the 5 series.  I have driven an XTS and that thing is between a 5 series and 7 series...  And it's not designed to compete with either. It's a FWD/AWD vehicle for the livery market and Cadillac traditionalists.  The ATS is the new 3 series fighter but it is smaller in size..  Exterior is within an inch in all dimensions. Interior wise, it is smaller but not by much."
4769,"October 23, 2013  8:28PM",m6user,"Since the owner's manual says max of 1 yr or by the oil monitor whichever comes first, I'll follow that schedule so I don't have to worry about any sort of warranty problem down the road. My oil monitor had just dropped to the 30% oil life left when it hit one year. The power train has 6 yr warranty so I want to maintain that with no questions asked."
4770,"October 16, 2013  2:05PM",graphicguy,"alltorque...I agree. The BMW oil change intervals is probably a function of the dealer revenue stream than it is with the oil breaking down (BMW uses synth oil).  That said, when I owned my BMW, the oil changes were ""whenever the indicator for an oil change comes one, or one year, whichever comes first"".  I remember hearing of people who were going as much as 17K between oil changes because the oil change indicator never came on.  Don't remember when BMW started doing ""free maintenance"" with loooonnng deltas between oil changes. But, I would think by now, there would be some evidence that they were detrimental. I haven't heard any complaints, though."
4771,"October 16, 2013  2:57PM",dino001,"I don't know - these 2.0 turbos are still only 3 years in service, it is possible that they got some statistically significant results prompting them to shorten the mileage between changes. It wouldn't be visible from an average person's view (his nearest dealer's garage), as not many of those engines reached 100K miles yet, but from corporate view they might be seing emerging patterns for those subsamples of the long mileage engines across the world. Just saying, it's possible.  If you are right, it would mean BMW gave into paying dealers more, as first 50K miles is on their dime. Not sure why they'd do that - perhaps it was a dealer apeasement move to give them potentially one more BMW-paid changes. 15K+ miles per year would generate four BMW-paid oil changes per 50K/4 year initial warranty period, instead of three, but it would create a justification for more visits after the period ended. It may not be high price to pay for dealer's happyness.  On other comments, I hear exactly what you are saying. US-based traditional maintenance periods and recommendations (proverbial Jiffy Lube/Joe's Chevy 3 thousand miles on ""severe schedule"") are RIDICULOUS. They were developed during old ""dyno"" oil times for engines that were not very well made. As you said, it is very common to see 25K-30K kilometer (15-20K miles) maintenance periods in Europe, even for lowly Toyotas and Fords, often having same/similar engines to those used here. There are differences, though - European practice is ""come not very often, but leave a lot of money at each visit and do as we say or else (including exact oil brands and grades) and to maintain warranty you HAVE TO do it with us"". American practice has been ""come as often as we tell you, but we will charge you relatively small amount of money and use substandard materials, but there is no harm because you change it so often"". It's evolving, as manufacturers have stretched those periods here, but as you said yourself - not nearly as much as across the Pond, because dealers wouldn't have it. BTW, one difference is, European authorized service stations are not necessarily attached to sales dealerships - they sometimes function as separate franchises, which here is almost unheard of. This gives manufacturers better leverage there to divide constituancies and play them separately."
4772,"October 16, 2013  2:59PM",dino001,"I think is was around early to mid 2000s. There was definitely a coincidence between increasing the period and instituting ""free"" maintenance."
4773,"October 16, 2013  6:51PM",markcincinnati,"Another tidbit to perhaps put someone's mind at ease: the amount of oil that the European cars require at a change is sometimes close to double the oil amount a Japanese ""premium"" car requires.  When I had my Acura, I used to take the oil with me for the oil changes -- I would take a 5-quart container of Mobil 1 or some other name brand 100% synthetic oil -- after the change there would still be oil left in the container.  My wife's X3, for example, however, would take 8+ quarts for an oil change. I am assuming you can safely go further on oil that is less dirty. The more oil capacity the car has the more dirty oil it can handle -- no wonder Infiniti, etc, expects oil change intervals of 3,750 miles -- their cars don't hold much oil.  Also the Euro cars require synthetic oil, the Japanese cars do not. I assume American cars, for the most part, fall into the no synthetic oil policy, too.  Oil is better now -- than then. Engines (at least of Euro cars) are better now than ever. Oil change intervals of 10, 15 even 20K miles are probably not an issue for cars with well made and well lubricated engines. :surprise:  Drive it like you live."
4774,"October 17, 2013  1:49PM",graphicguy,"I know I had a late '80s 325i (first BMW) and an early '00s 330i, in addition to the E92 coupe I had. The last one was the only one I remember having free 4 year maintenance. So, you're probably right Dino.  Mark....I concur that engines are made more prcisely these days. Plus, it's much easire to measure the fluid effectiveness with the amount of computers on board. Plus, fluids (not just oil) are much better today than they were. Case in point, the use of synthetics.  That said, I remember when Mobil 1 first hit the market. Their initial claim to fame was ""no oil changes needed except for 10,000 mile intervals"".  At least BMW is surpassing that now.  My Audi takes 10K oil change intervals."
4775,"October 17, 2013  3:17PM",m6user,"""Another tidbit to perhaps put someone's mind at ease: the amount of oil that the European cars require at a change is sometimes close to double the oil amount a Japanese ""premium"" car requires.""  I don't know why Infiniti has such an aggressive oil change schedule but not all Japanese luxury cars(I noticed your slight but won't go there) are like that. Your TL certainly didn't require them that often did it? My Acura just had it's first oil change at 7200 miles and the oil monitor was on 30% oil life remaining. I had it changed because it was at the one year mark. I guess it could have went to 9k or so before the oil life monitor would have indicated an oil change and probably more if I did a lot more freeway driving."
4776,"October 17, 2013  5:12PM",dino001,"Not to pick on your word choice, but I would call German car schedule ""aggressive"" and Infiniti's ""extremely conservative"". Now to answer your question: Infiniti dealers use old-school mineral oil on those still fairly modern engines. For those not to sludge, I suspect you need to have keep this oil new and change it often. I guess the pact is come often, pay small entrance fee (for the oil change) and we will find four opportunities per year to pick your pocket on something else we will ""find"" or invent. I feel that if Infiniti suddenly changed the schedule to once per year good quality synthetic, the dealers would lose all those revenue upsell opportunities."
4777,"October 17, 2013  7:46PM",m6user,"When I used the word ""aggressive"" I was referring to the aggressive assault on one's wallet so I used the word correctly but didn't use my turn signals to indicate the direction I was coming from. But when someone says they have THE answer to my question and then says ""I suspect"", ""I guess"" and ""I feel"" I have to wonder about their word choice as well. But that doesn't change the fact that I would tend to agree with everything you've said."
4778,"October 17, 2013  8:29PM",dino001,"Whoa! Now you're picking on my words. OK, here it is: my choice of words was very careful to precisely express that I do not have a real knowledge, just conjecture and constructed narrative. However, I should have not written that's ""to answer your question"", but rather ""to speculate"" or something like that.  Now, on notion of ""aggressive"" vs. ""conservative"": I wrote that because it is well established in many different professional communities across the board (engineering, finances, accounting, etc.) that ""aggressive"" is usually associated with pushing the envelope of established limits, or even going beyond them. ""Conservative"" is used for practice that is well inside of such limits. In those terms, Infiniti's schedule does not push any limits, it's well within established limits of that community, from Jiffy Lube to Bob's Chevy, driving 3K/3M schedule ad naseam. On the other hand, BMW's schedule pushes the envelope, thus would be called aggressive."
4779,"October 17, 2013  9:01PM",m6user,"Whoa, what? I can't question but you can? Yeah, you should have wrote something like ""I think I have the answer to your question"" You made it sound like you are the authority on Infiniti oil change schedules and then went on with your answer which is a WAG at best.  Ok, you caught me. i used the wrong word which I'm sure nobody on this forum has the intelligence to understand my meaning and you just had to interpret for them. Now I get you."
4780,"October 17, 2013  9:12PM",dino001,"Just playing. For the record: I am NOT an Infiniti authority, nor any other brand."
4781,"October 17, 2013 10:24PM",Kirstie_H,This is just getting silly. Let's get rid of the sarcasm and hostility. I'm about in a bad enough mood between this discussion and another one to start removing posting privileges without any notice.
4782,"October 17, 2013 10:53PM",kyfdx,Our Infiniti doesn't use synthetic.....
4783,"October 17, 2013 11:00PM",m6user,Can't any car use synthetic if you want to?
4784,"October 17, 2013 11:03PM",kyfdx,"Yes.. but recommended intervals are based on the oil it comes with... which was my only point..  Infiniti may be shorter, just because they don't come with synthetic.."
4785,"October 18, 2013  1:17PM",jeffm5,"Last July I bought a 2013 S60 T5. I was shocked to find out that the oil change intervals were 1 yr. or 10,000 miles, with synthetic oil, of course. I've been a 3,000 to 4,000 mile oil change type guy, but have never used synthetic oil. Volvo provides the first 5 oil changes, per their schedule, at their expense. So when I took mine in at 5,000 miles for a change on my dime, the tech thought I was nuts. Someone else who I consider knowledgeable in this area said I'm wasting money and resources. I did have the oil changed again at 10,000 miles, free. I've recently come to the conclusion that I will have the oil changed at every 10,000 miles. I guess I'll find out in 5 yrs. or more as to whether this was sound advice."
4786,"October 18, 2013  1:44PM",graphicguy,"Jeff...with synthetic, you should be good. Of course, engines are pretty complex, that operate at extreme temps, both cold and hot, dirty, greasy, dusty, etc. So, something can always go wrong. My guess is, the oil change intervals will not be the culprit, though.  Kirstie....you have a certain ""je ne sais quoi"" about you today!"
4787,"October 18, 2013  2:08PM",robr2,"Last July I bought a 2013 S60 T5. I was shocked to find out that the oil change intervals were 1 yr. or 10,000 miles, with synthetic oil, of course.  My 2011 Explorer has 10K intervals with partial synthetic oil. I do it at 10K but with full synthetic."
4788,"October 18, 2013  2:57PM",dino001,"when I took mine in at 5,000 miles for a change on my dime, the tech thought I was nuts.  Interesting that Volvo tech would tell you that. Perhaps it was a real tech, not the salesman. My friendly BMW ""advisor"" would sell me $600 of services at our first meeting (1 yr, car had 15K), if I only bought them, that's of course on top of that ""free"" maintenance that they are so eager to advertise when they want to sell you the car. Best part, which I really loved (NOT), he printed out a sheet with those three bargain priced ($200 each) services with statement like ""customer requests x service"". Wow, there is no shame in this world. No, customer does NOT request x service.  BTW, those ""recommendations"" were so ridiculous (power steering fluid change and injector cleaning - at 15,000 miles!) that even he didn't have much of a conviction to selling them. He moved immediately into ""from those three you really need only this one"", which was a bargain-priced alignment at $200. I told him, well, as much as I actually may agree with you on this one, I won't do it at your price. Got one done at $125 by a specialised independent garage. In the process I learned that BMW's alignment is not so easy - tire stores, so eager to sell you one, usually at aroun $70-$80, wouldn't even touch my car. Something to do with electronics. So I'm not surprised the dealer wants $200. If there is no big competition, why not charge arm an leg.  So kudos to your Volvo guy that he did not jump on the revenue opportunity, but told you what he really thought."
4789,"October 18, 2013  3:15PM",alltorque,"Volvo S60 T5 in Europe is oil change at 18,000 miles or 1 year, whichever comes first. This assumes correct viscosity and spec. Engines are same on both continents. Volvo oil specs are universal I believe, (SAE 0w-30, ACEA A5/B5), so.................it's all to do with greed and nothing to do with oil quality or engine life. 10,000 mile changes in Europe would be cause for rioting in the streets. Even using ACEA A1/B1 poverty spec it's 12,000 miles. Same old same old.  I've been running my '06 S60 D5 (185bhp turbodiesel), on correct Volvo oil - as above - and yearly changes and at 94,000 miles, (first year was only 5,000 miles as it was a Volvo UK staff car), it's just getting better; no smoke, good consumption, no oil burn and pulls like a train. What more can I say ?  Have a look at the recommendation chart here. Basic engines are still the same but some ancillaries may have changed and later engines have more power due to better chipping. For a modest sum Volvo will re-chip my D5 from 185bhp to 205bhp to match current version.  http://www.volvoclub.org.uk/oil_school.shtml"
4790,"October 18, 2013  3:29PM",dino001,"I agree, but there is another side of this. It is much easier to get a warranty honored in the US than in Europe, not just with cars, anything manufactured. The manufacturers find many inventive ways to walk away from their obligations with impunity over there. I found there is also much more goodwill here as well (major repairs after warranty with manufacturer's cost participation). One can say the goodwill is ""prepaid"" in those short intervals."
4791,"October 18, 2013  8:22PM",markcincinnati,"It seems that Audi, BMW and soon Volvo (among other Euro brands) are quickly becoming car companies that motivate virtually all of their cars with some form of a forced induction engine. Turbo charging seems to be the go-to forced induction technology. Audi and Mercedes use superchargers in some applications -- but the majority of the Euro brands (and also starting to show up in non-Euro brands, to be sure) are not naturally aspirated any more.  It is my understanding -- and I certainly could be misinformed -- that forced induction engines need to have their oil changed more frequently than non forced induction engines. The reason, I believe, is heat and dirt -- and in the case of turbos, the very high speeds at which the impellers spin.  It is indeed impressive that these engines, when equipped with large oil tanks and with ever improving oil filtration, can go often a MINIMUM of 10K miles between changes. I do think, however, that there is still no harm in changing the oil by 15K miles, no matter what the on-board computer says. My wife's 2008 X3 engine computer wouldn't let on that it wanted an oil change until 18K miles had passed. At that time, that just seemed crazy to me -- but I was OK with 15K miles.  Another thing these Premium (ELLPS) cars seem to require (disobey at your own peril) is a ""top-tier gasoline"" meaning that the gasoline has cleaning additives 5X more than is ""required"" and so forth. When my sales rep gave me the keys to my 2014 S4 he actually said ""use a top-tier"" gasoline (your fuel injectors will thank you.) Of course, I always try to use this type of fuel.  DILYL"
4792,"October 18, 2013  8:38PM",robr2,"I believe one might see a shorter oil change interval on turbo engines. I wonder how the oil sensor gizmo on the current BMW turbos schedules it?  If one throttles a turbo engine regularly, then I could see the need for more frequent oil changes. But in normal everyday driving, the turbo isn't put under much stress, generates less heat and thus doesn't break down the oil."
4793,"October 19, 2013 12:15AM",cdnpinhead,"is ingrained in a truck owner's (doesn't apply to company drivers) daily routine: let it warm up before going full-throttle and, much more importantly, let it and the cooling (oil & water) systems stabilize before shutting the engine down. I let the EGT drop to300 degrees or lower before I shut down (and it often took 2 - 5 minutes) -- prevents coking, among other things. It's not often that a mechanical engineer ends up being a truck driver, but when it happens things can be learned.  It'll be very interesting to see how car turbos respond, long-term, to the hands-off, ignorant operation & maintenance practices of the American public. These are the people who can't be troubled to use directional signals, so they're likely to come off an uphill run on the freeway, park and turn the car off immediately. It'll be a hide-and-watch moment.  That said, oil change intervals for a turbo engine certainly need to be shorter than for NA engines. Whether the manufacturers agree remains to be seen."
4794,"October 19, 2013  3:49PM",graphicguy,"cdn...it will indeed be interesting to see what the recommended fluid change intervals will be with turbos and super chargers in more and more engines...especially the brands with longer warranties.  Mark....I've been using Costco gas for over 12 years. It's usually less expensive, and always offers great performance. http://www.costco.com/gasoline.html"
4795,"October 19, 2013  4:22PM",alltorque,"Sorry, cannot agree with your statement re warranty in Europe. Can't talk about engines as I don't know anyone who's ever had a failure. However when my '06 Volvo S60, (see above), was annual-serviced 2 weeks ago the Volvo dealer updated the engine management software FOC and checked to see if there were any reported extra safety checks flagged by Volvo, (there weren't). Standard, no hassle servicing. Not sure where your info comes from but it's not in line with reality."
4796,"October 19, 2013  6:06PM",alltorque,"Read my above post ref Volvo S60 turbodiesel oil changes. Whilst (relatively) small turbo engines may be fairly new to USA, at least in volume terms, they have been around in Europe and Japan for quite some time; particularly the diesel variety. Oil change intervals of 18,000 to 20,000 miles are not at all unusual from the major manufacturers and these engines seem to go on forever. Of course, abused turbos, (i.e. not allowing a cooling-down period. After a period of high revs a gentle amble around urban roads of 2 - 3 miles will suffice or a 2 min+ idle), will fail sooner than is considered normal.  To take advantage of their tax laws, Japanese manufacturers have used 660 - 695cc turbo gasoline engines, (yes, 0.7 litre), that are real screamers and some have made it to Europe in more mainstream cars.  Here in Europe, VW Group have been selling the VW Polo GTi and Skoda Fabia vRS small hatchbacks that have their 1.4 TSI engine which is both turbo- and super-charged to give 170bhp and 250Nm, mated to a 7-spd DSG 'box. Fun little devices. Despite being reasonably highly rated, these engines have official oil change intervals of 1 year or 15,000 miles.........same as the overall service schedule. You have to use the correct spec oil, though. But let's be fair, lube oil is the cheapest component in the car; and one of the most important. To be fair, there were reported software problems with some of the early engines which could cause misfires and potential piston damage but AFAIK that is no longer an issue.  So, there is no reason that turbo- engines should be saddled with lower oil change intervals - the experience already exists over many years. Unless, of course, it's driven by dealer financial considerations."
4797,"October 20, 2013 12:45AM",dino001,"I guess it may vary from region to region. Eastern Europe seems to be still ""customer service challenged"", at least Poland is. Basically any kind of warranty work used to be a torture there, authorized service stations are still not reliable source of quality work (it's a crap shoot), press is full of reports of denied warranties under most bizzarre pretences, or smallest customer infractions. It is getting better, bad publicity and social media are putting more and more pressure. I would not be surprised if Western Europe, having much longer and better established consumer rights and customer service, was much better."
4798,"October 20, 2013  1:27PM",graphicguy,I think I'll stick with the S4....not even close....  http://www.caranddriver.com/reviews/2014-mercedes-benz-cla45-amg-4matic-test-rev- iew
4799,"October 21, 2013  5:18PM",qbrozen,"well, the S3 is going to be the competitor, right? The CLA is 300 lbs lighter. That's gotta count for something. Could be an interesting real-world comparison."
4800,"October  8, 2013 12:42PM",rayainsw,Mark - Congrats - enjoy - and please post your [ typical ] very thorough impressions here? Thanks! - Ray Currently living through other people's experiences ...
4801,"October  8, 2013  1:02PM",sweendogy,Property values will prob move higher on this swap as well- nice congrats
4802,"October  8, 2013  2:58PM",graphicguy,"FN....I rent cars through a military program as I do quite a bit of business with Lockheed and Boeing, and fall under their rates.  So, it's usually Hertz or Avis I rent through. I have to say that Avis is really falling down on their game....renting less and less from them this year.  I'm starting to rent a little more with Enterprise since they let me leave my rental car at the hotel where I'm staying and they'll come get it if I'm running late catching a flight and don't have time to go through the rental return process."
4803,"October  8, 2013  9:27PM",Kirstie_H,"My S.O.'s company has a deal with National, and he likes that (now that he's used to it) because if you're a frequent renter, you get to pick your vehicle. I think getting to drive a variety of cars is the only thing keeping him from getting the ""new car bug"" at home! They used to be with Hertz, and that was great for the ""I don't have to talk to anyone"" feature - just your name on the board, go to the slot, and your car is there with keys in it, ready to leave.  Avis - they have that as a choice, and it was their only before they added National. They were the clowns that gave him a Mazda2 as a midsize vehicle. The level of service went downhill from there."
4804,"October  8, 2013 10:14PM",andres3,I remember when Enterprise told me getting an Accord with a V6 would probably be a Premium level 2 car rental equivalent. It was then I knew that the categories rental car companies named don't make much sense in real life.
4805,"October  9, 2013  1:59PM",graphicguy,"Yeah...the whole ""We try harder"" ad campaign for Avis really doesn't fit them any more. It should be more like ""We don't care"".  I have a sneaky suspicion that they'll either merge with some other rental car company, or drastically remake their business model (no frills, no service car rental?) in the foreseeable future.  Back to ELLPS business...saw my first BMW 4 series in person yesterday. My local BMW dealer had one sitting out front as I was passing. Looks really good. I'm afraid to stop and get a closer look, as I'm in my ""I'm tired of taking my car to the dealer for service"" mood. That usually doesn't end well for whatever car I happen to be driving at the time."
4806,"October  9, 2013  2:40PM",robr2,"I have a sneaky suspicion that they'll either merge with some other rental car company, or drastically remake their business model (no frills, no service car rental?) in the foreseeable future.  I don't think Avis is going anywhere. They recently bought ZipCar and will be expanding the hourly rental business."
4807,"October 10, 2013  1:55PM",graphicguy,"robr2....I know for many years I threw Avis a lot of business. Then, for no reason than I can ascertain, their ""customer service"" went down the drain. I only use them as a last result, now.  I'll have to try National to see if I can snag one of FN's beloved '14 Impalas.  Just read an article from one of the trade rags about the new CTS. Apparently, it's quite a nice car. But, the one they tested had the 3.6L V6 (same as in the Impala, I believe). And, all loaded up, it will kick open the $60K door.  While I've only seen pics, and just read about it, $60K+??????? I thought that price point was reserved for the blinged out Escalades. I'm still trying to justify 4 cyl (albeit tubo) BMW 3s for $50K.  I've also just read where Volvo is dumping all of its 5 cyl and 6 cyl engines starting in '15.  Will withhold judgement until I get some hands on experience, but I'm not liking this trend."
4808,"October 10, 2013  2:14PM",robr2,"Just read an article from one of the trade rags about the new CTS. Apparently, it's quite a nice car. But, the one they tested had the 3.6L V6 (same as in the Impala, I believe). And, all loaded up, it will kick open the $60K door.  They both use the LFX motor but the CTS get slightly more HP and torques.  As for pricing, the CTS has moved up in size vis a vis the 5 series hence the bump in price. The 5 can hit $70K."
4809,"October 10, 2013  3:09PM",Michaell,The CTS VSport has the new twin turbo 3.6L with 410HP. That's the one that is nudging the $60K price point.
4810,"October 10, 2013  3:33PM",rayainsw,"In the CTS V Sport = 420 hp and 430 lb-ft of torque.  Version of the twin turbo V6 in the XTS = 410 horsepower and 369 pound-feet of torque. [ Mounted transversely &#150; AWD ] Six speed automatic [ vs 8 speed in the CTS ]  - Ray Not in that market, today, but interested in how the CTS V Sport fares, at that price point..."
